"","gene","log2FoldChange","pvalue","cell","comparision"
"3011","H2-Aa",0.489203329139864,0.00529089245474558,"Mac","DR_vs_DREX"
"3012","Galnt1",0.670837725976965,0.0043472498562063,"Mac","DR_vs_DREX"
"3013","Pggt1b",-0.688284652571929,0.00368053299724542,"Mac","DR_vs_DREX"
"3014","Cd55",2.39895489550657,0.00936616556939431,"Mac","DR_vs_EX"
"3015","Rif1",1.56508167101418,0.00475375096974553,"Mac","DR_vs_EX"
"3016","Blvra2",-0.867751921565652,0.00402624608320872,"Mac","DR_vs_EX"
"3017","Gins11",-2.79969965406554,0.00439916812553349,"Mac","DR_vs_EX"
"3018","Cnbd21",-1.64489892554233,0.00301444313483202,"Mac","DR_vs_EX"
"3019","Spata51",1.00109666902059,0.000768534945547359,"Mac","DR_vs_EX"
"3020","Fnbp1l",-0.890079633230522,0.00907009948299784,"Mac","DR_vs_EX"
"3021","Trim321",2.09459147354987,0.00794731594903936,"Mac","DR_vs_EX"
"3022","Podn1",2.26220976264218,0.00546392212637982,"Mac","DR_vs_EX"
"3023","Sec131",0.850880210606812,0.00641571476270999,"Mac","DR_vs_EX"
"3024","Eps8l16",1.34840399541822,0.0038759463129408,"Mac","DR_vs_EX"
"3025","Lig11",-2.49360435306991,0.00261239853712516,"Mac","DR_vs_EX"
"3026","Mill21",-0.940813240297122,0.00751861811740644,"Mac","DR_vs_EX"
"3027","Zfp362",0.510999747415972,0.00740818949766013,"Mac","DR_vs_EX"
"3028","Wdr11",-0.959144592711167,0.00125027808358412,"Mac","DR_vs_EX"
"3029","Slc10a72",-1.21031260010066,0.00223721703526393,"Mac","DR_vs_EX"
"3030","Siah1a",2.84341390248253,0.00408293361003547,"Mac","DR_vs_EX"
"3031","Nbeal2",0.786242904540104,0.00792891587257801,"Mac","DR_vs_EX"
"3032","Adamts14",2.88583949354551,0.000847797236071711,"Mac","DR_vs_EX"
"3033","Plppr31",-5.25357205006356,6.45140521312157e-05,"Mac","DR_vs_EX"
"3034","Mbd6",-0.844373822178668,0.00929717903411732,"Mac","DR_vs_EX"
"3035","Flcn1",-0.624025105092437,0.0080769069319007,"Mac","DR_vs_EX"
"3036","Utp18",-1.66969787449643,0.00245367505949086,"Mac","DR_vs_EX"
"3037","Arhgap273",-1.42939538088267,0.0094934238555501,"Mac","DR_vs_EX"
"3038","Grb2",-0.860239808653969,0.00368072746175076,"Mac","DR_vs_EX"
"3039","Syne2",0.885974172641161,0.00714953948188868,"Mac","DR_vs_EX"
"3040","Calm1",-0.731053537071972,0.00548884745318621,"Mac","DR_vs_EX"
"3041","Bloc1s51",-2.00398118917291,0.0032444267574214,"Mac","DR_vs_EX"
"3042","Cryl12",-1.02109263555477,0.00167313336460716,"Mac","DR_vs_EX"
"3043","Taf11",-1.00318435922164,0.00707118695205048,"Mac","DR_vs_EX"
"3044","Cemip2",0.94168542098012,0.00721595245284926,"Mac","DR_vs_EX"
"3045","Cuedc2",-0.68585027511209,0.00943187452471622,"Mac","DR_vs_EX"
"3046","Mfsd13a",3.01625071968847,0.00191232584000278,"Mac","DR_vs_EX"
"3047","Dst",0.701993766390968,0.00741219286530152,"Mac","DR_vs_HFD"
"3048","Col3a12",1.33805197086127,0.00664494152154262,"Mac","DR_vs_HFD"
"3049","Tmeff21",4.09337205017163,0.00314152685583449,"Mac","DR_vs_HFD"
"3050","Ikbke",-1.24300069146469,0.00132629792866045,"Mac","DR_vs_HFD"
"3051","Cdk18",-1.79369701161004,0.00499542165642874,"Mac","DR_vs_HFD"
"3052","Dnajc1",1.06563825116041,0.00828832759077757,"Mac","DR_vs_HFD"
"3053","Psd4",-0.859568783581896,0.0081461986791334,"Mac","DR_vs_HFD"
"3054","Lzts3",-2.19271943717571,0.00797838623916297,"Mac","DR_vs_HFD"
"3055","Chmp4b",-1.60193068548223,0.00897974609710716,"Mac","DR_vs_HFD"
"3056","Cnbd22",-1.48000289808096,0.00878923600016005,"Mac","DR_vs_HFD"
"3057","Rapgef21",0.868486196579871,0.00400679042824318,"Mac","DR_vs_HFD"
"3058","Sh2d2a",-4.96523823146729,0.00544671619973331,"Mac","DR_vs_HFD"
"3059","Ank22",1.13453439572173,0.0016023848886821,"Mac","DR_vs_HFD"
"3060","Ccn16",2.8656485719668,6.787760034947e-05,"Mac","DR_vs_HFD"
"3061","Pip4p2",-1.3597557705122,0.00414735711869739,"Mac","DR_vs_HFD"
"3062","Ptprf",1.76233372888832,0.00767821363829569,"Mac","DR_vs_HFD"
"3063","Zscan20",1.79353633386824,0.00543045692722192,"Mac","DR_vs_HFD"
"3064","Nbl12",1.74348107159023,0.0079189515072172,"Mac","DR_vs_HFD"
"3065","Pilra",1.26909139221226,0.00601083914374042,"Mac","DR_vs_HFD"
"3066","Pdk4",-3.07235003527633,0.00545598574173543,"Mac","DR_vs_HFD"
"3067","Gimap4",-2.01862802060812,0.00664239821234921,"Mac","DR_vs_HFD"
"3068","Tmem176a1",0.529184998563836,0.00643262286634,"Mac","DR_vs_HFD"
"3069","Gpr19",2.08745942251444,0.0063099999949158,"Mac","DR_vs_HFD"
"3070","Dmpk",1.70222978063074,0.00294278486006803,"Mac","DR_vs_HFD"
"3071","Mark4",-0.919490296581511,0.00808335700837651,"Mac","DR_vs_HFD"
"3072","Kcnn4",-1.86093819067706,0.000344836967817964,"Mac","DR_vs_HFD"
"3073","Ltbp4",1.43261251092437,0.00500061767660273,"Mac","DR_vs_HFD"
"3074","Zfp363",0.602068181294967,0.00186236837994676,"Mac","DR_vs_HFD"
"3075","Lat",-2.08831664361934,0.00136064711552994,"Mac","DR_vs_HFD"
"3076","Cln3",-0.656605315799247,0.00960721342192875,"Mac","DR_vs_HFD"
"3077","Sept1",-2.01706952444371,0.00235761979719152,"Mac","DR_vs_HFD"
"3078","Itgax",-1.88011693555675,0.0026712896771823,"Mac","DR_vs_HFD"
"3079","Tpcn2",-0.758197475956859,0.00981936427085828,"Mac","DR_vs_HFD"
"3080","Elavl1",-0.853260624794435,0.00673511596051842,"Mac","DR_vs_HFD"
"3081","Col4a2",1.50720441654188,0.004012373054876,"Mac","DR_vs_HFD"
"3082","Tcim1",1.51411989022583,0.0090861834392574,"Mac","DR_vs_HFD"
"3083","Rwdd4a",-1.84444853114075,0.00706764986354985,"Mac","DR_vs_HFD"
"3084","Dcaf15",-0.841424010738872,0.00274421183342183,"Mac","DR_vs_HFD"
"3085","Dock6",1.03384799131788,0.00946157470240603,"Mac","DR_vs_HFD"
"3086","Ankdd1a",-3.42732099773555,0.000604364964741419,"Mac","DR_vs_HFD"
"3087","Plppr32",-3.917355935634,0.00412537926996203,"Mac","DR_vs_HFD"
"3088","Dusp62",0.613515087972649,0.00040257266971329,"Mac","DR_vs_HFD"
"3089","Vmp11",-0.668072576988583,0.00268326559814865,"Mac","DR_vs_HFD"
"3090","Utp181",-1.57935708523329,0.00479495772638566,"Mac","DR_vs_HFD"
"3091","Pnpo",-1.37123324019229,0.00614811986780534,"Mac","DR_vs_HFD"
"3092","Arhgap274",-2.19882697654366,5.08656470264272e-05,"Mac","DR_vs_HFD"
"3093","Mrc2",3.02495062820952,0.00762667458022718,"Mac","DR_vs_HFD"
"3094","Pitpnc11",-0.887778174413014,0.00186238789369655,"Mac","DR_vs_HFD"
"3095","Tk1",-3.00598709578461,0.00690512834432334,"Mac","DR_vs_HFD"
"3096","Zfp3462",-1.40744713693606,0.000657747828779306,"Mac","DR_vs_HFD"
"3097","Thrb",3.57634390179296,0.00315745677727633,"Mac","DR_vs_HFD"
"3098","Lgals31",-0.814575704221425,0.00380194160803792,"Mac","DR_vs_HFD"
"3099","Cryl13",-0.987551119337551,0.00280207890776802,"Mac","DR_vs_HFD"
"3100","Ano6",0.815398655435759,0.00934998648156082,"Mac","DR_vs_HFD"
"3101","Galnt6",-2.55330842969433,0.00070901615086229,"Mac","DR_vs_HFD"
"3102","Fstl1",2.87127185356995,0.00451798893114068,"Mac","DR_vs_HFD"
"3103","H2-Q63",-0.958144179523323,0.0069445672235919,"Mac","DR_vs_HFD"
"3104","Egr11",1.47440519684968,0.00761949002796501,"Mac","DR_vs_HFD"
"3105","Sra11",1.37667780075611,0.00203836200240067,"Mac","DR_vs_HFD"
"3106","Tcerg1",-0.839484615416272,0.00604838623310554,"Mac","DR_vs_HFD"
"3107","Ch25h",4.65039762957018,0.00057592053944122,"Mac","DR_vs_HFD"
"3108","Fgfbp3",3.28691906643045,0.00336033942293362,"Mac","DR_vs_HFD"
"3109","Card11",-3.14710533192261,0.00338379911446597,"Mac","DR_vs_HFD"
"3110","Hjurp1",0.777587694375336,0.00415240472268873,"Mac","DR_vs_SD"
"3111","Btg2",-0.603217154933441,0.00776362829660186,"Mac","DR_vs_SD"
"3112","Disp1",3.47546925756631,0.00335798431691959,"Mac","DR_vs_SD"
"3113","Fubp31",1.43365244308878,0.00533145496965677,"Mac","DR_vs_SD"
"3114","Slc25a12",1.55473120898386,0.000731992686932372,"Mac","DR_vs_SD"
"3115","Tnks1bp1",1.9481551169733,5.17853707432446e-05,"Mac","DR_vs_SD"
"3116","Ckap5",1.16656196028416,0.00673376398771195,"Mac","DR_vs_SD"
"3117","Vps18",1.13378481725738,0.00840055842826168,"Mac","DR_vs_SD"
"3118","Lzts31",-2.1873467962307,0.00879549869110027,"Mac","DR_vs_SD"
"3119","Nol4l",3.27053717029389,0.00503461062607801,"Mac","DR_vs_SD"
"3120","Cnbd23",-1.68752071016275,0.00289469285748134,"Mac","DR_vs_SD"
"3121","Aar2",2.2247883600943,0.00817064705034403,"Mac","DR_vs_SD"
"3122","E2f5",2.08295900100952,0.0016088311361865,"Mac","DR_vs_SD"
"3123","Sclt11",-2.07209274525616,0.00071776403168398,"Mac","DR_vs_SD"
"3124","Prcc",0.980291304473546,0.00421501874290482,"Mac","DR_vs_SD"
"3125","Lrig2",1.2264497154163,0.00449394698261991,"Mac","DR_vs_SD"
"3126","Csf1",3.18115132487003,0.00575153385871499,"Mac","DR_vs_SD"
"3127","Gar1",-1.19301280623212,0.0043936185227408,"Mac","DR_vs_SD"
"3128","Lamtor3",-0.948974709340363,0.00838717516185896,"Mac","DR_vs_SD"
"3129","Nbl13",1.80247368745833,0.00787234826375994,"Mac","DR_vs_SD"
"3130","Srm",2.66321491558859,0.00382846635130018,"Mac","DR_vs_SD"
"3131","Pik3cd",-0.425194751016914,0.00789730664974114,"Mac","DR_vs_SD"
"3132","Eif2b4",1.60915814186564,0.00612710345229057,"Mac","DR_vs_SD"
"3133","Ppm1g3",-0.901161569457057,0.0083269708584617,"Mac","DR_vs_SD"
"3134","Usp46",3.65710295375625,0.00817847380235321,"Mac","DR_vs_SD"
"3135","Acads",1.08479285551074,0.00589893276577718,"Mac","DR_vs_SD"
"3136","Camkk2",0.788200011485071,0.0059810720423853,"Mac","DR_vs_SD"
"3137","Lat2",-0.814187176339087,0.00455657489963305,"Mac","DR_vs_SD"
"3138","Fbxl18",2.38494492417909,0.000593665765463916,"Mac","DR_vs_SD"
"3139","Cav2",2.17113428772605,0.000605676886434741,"Mac","DR_vs_SD"
"3140","Cav1",1.97265275709749,0.00089761258560756,"Mac","DR_vs_SD"
"3141","Chn21",-1.44725638466285,0.00495243915796667,"Mac","DR_vs_SD"
"3142","Trnt11",-1.30160844755284,0.00145337943249195,"Mac","DR_vs_SD"
"3143","Lpar5",4.02550554745192,0.0075792701991985,"Mac","DR_vs_SD"
"3144","Prkcg",-3.40314089091197,0.00596585049894476,"Mac","DR_vs_SD"
"3145","Dmwd",2.57341948519795,0.000949085224990498,"Mac","DR_vs_SD"
"3146","Rgma",5.00574965610293,0.000472941571681944,"Mac","DR_vs_SD"
"3147","Tenm4",-2.30773559215352,0.00552364986985037,"Mac","DR_vs_SD"
"3148","Arhgef171",3.47612648312921,0.00305962022798062,"Mac","DR_vs_SD"
"3149","Cln31",-0.720238279834681,0.00494978536947392,"Mac","DR_vs_SD"
"3150","Deaf1",1.03328223847404,0.00195692115067583,"Mac","DR_vs_SD"
"3151","Vdac3",3.27806862704977,0.00306545431718423,"Mac","DR_vs_SD"
"3152","Map1s",1.30763833474937,0.00798814815050281,"Mac","DR_vs_SD"
"3153","Tmem38a",2.55685597334998,0.00595423092859743,"Mac","DR_vs_SD"
"3154","Slc10a73",-1.21549518236984,0.00294961551446224,"Mac","DR_vs_SD"
"3155","Rnaseh2a",1.03520422471911,0.00149293900779078,"Mac","DR_vs_SD"
"3156","Siah1a1",2.9811721794931,0.00568106553751566,"Mac","DR_vs_SD"
"3157","Tango6",1.61234649996783,0.00386614164013349,"Mac","DR_vs_SD"
"3158","Mon1b",2.30850828781015,0.00845858511152387,"Mac","DR_vs_SD"
"3159","Sipa1l2",-0.998809902001543,0.00909585519989643,"Mac","DR_vs_SD"
"3160","Mlip",2.11147205951454,0.00903826924157059,"Mac","DR_vs_SD"
"3161","Acy1",2.53969304683484,0.00937286141398639,"Mac","DR_vs_SD"
"3162","Pdcd6ip",0.552249717269413,0.00277213545972544,"Mac","DR_vs_SD"
"3163","Ss18l2",1.82243864122493,0.00948192888064838,"Mac","DR_vs_SD"
"3164","Sash1",-0.622464136178846,0.00678092251097047,"Mac","DR_vs_SD"
"3165","Ddit42",1.9278962361436,0.00622371874725672,"Mac","DR_vs_SD"
"3166","Plppr33",-4.68992348028307,0.000486567008751298,"Mac","DR_vs_SD"
"3167","Gal3st1",4.06683430920261,0.00279786119043535,"Mac","DR_vs_SD"
"3168","Plek",-0.761093648650394,0.00081216916494203,"Mac","DR_vs_SD"
"3169","Pus10",-1.21000371588245,0.00839184759797555,"Mac","DR_vs_SD"
"3170","Tenm2",3.69351078738424,0.00764562539853724,"Mac","DR_vs_SD"
"3171","Drg2",-1.12320380911293,0.0050601970304716,"Mac","DR_vs_SD"
"3172","Rnasek",1.30316461006877,0.0019413241786891,"Mac","DR_vs_SD"
"3173","Slc6a4",-1.68391712300856,0.00718577760789984,"Mac","DR_vs_SD"
"3174","Dynll2",1.28053176152027,0.00592875675082777,"Mac","DR_vs_SD"
"3175","Col1a1",1.79133410720565,0.000508541721040342,"Mac","DR_vs_SD"
"3176","Dcakd",-1.04568082913252,0.00523135690304893,"Mac","DR_vs_SD"
"3177","Arhgap275",-1.94204982406456,0.000435299756473732,"Mac","DR_vs_SD"
"3178","Gprc5c",0.946403250943203,0.00847636746506328,"Mac","DR_vs_SD"
"3179","Syne21",0.965500513530497,0.00515236479579855,"Mac","DR_vs_SD"
"3180","Zbtb1",1.79851283311365,0.00745912887962014,"Mac","DR_vs_SD"
"3181","Galnt16",3.30402179494001,0.0041520317469709,"Mac","DR_vs_SD"
"3182","Zfp839",-1.13112328865009,0.00363505428682367,"Mac","DR_vs_SD"
"3183","Ptpdc1",1.45516483518771,0.000956117301291737,"Mac","DR_vs_SD"
"3184","Fgd3",-0.569002251017752,0.00659296218158642,"Mac","DR_vs_SD"
"3185","Zfp3691",1.32944615388753,0.00322607924666034,"Mac","DR_vs_SD"
"3186","Itga1",3.80951977721847,0.0013230573090207,"Mac","DR_vs_SD"
"3187","Ptk2b",-0.687668781473842,0.009053781514119,"Mac","DR_vs_SD"
"3188","Slc25a30",-1.62336063624229,0.00924966354716827,"Mac","DR_vs_SD"
"3189","Bora",3.36242830641571,0.0061874873438713,"Mac","DR_vs_SD"
"3190","Lmo7",4.77999435537665,0.000657895644326143,"Mac","DR_vs_SD"
"3191","Lima1",1.02947400135269,0.00862973792192799,"Mac","DR_vs_SD"
"3192","Igfbp6",2.39383495502134,0.00715581783448747,"Mac","DR_vs_SD"
"3193","Ntan12",-0.81607836870937,0.00739783001139344,"Mac","DR_vs_SD"
"3194","Timmdc11",2.32920178446791,0.000400670092895176,"Mac","DR_vs_SD"
"3195","Yipf3",-0.763742953424159,0.00342413820029779,"Mac","DR_vs_SD"
"3196","Spata24",2.76613832421748,0.00252217237503442,"Mac","DR_vs_SD"
"3197","Ecscr1",2.9340400250208,0.00123986409054507,"Mac","DR_vs_SD"
"3198","Rnf14",-0.96075410042969,0.00596116100290268,"Mac","DR_vs_SD"
"3199","Pggt1b1",-0.958203057849868,0.000107376490800195,"Mac","DR_vs_SD"
"3200","Smad4",0.843340975358664,0.00578601461378238,"Mac","DR_vs_SD"
"3201","Eml31",0.940039953144997,0.00351210488903459,"Mac","DR_vs_SD"
"3202","Mfsd13a1",2.57334499892862,0.00884710154137983,"Mac","DR_vs_SD"
"3203","Gpam",1.92960310546122,0.00209042301813412,"Mac","DR_vs_SD"
"3204","Prrg3",3.3875634412288,0.00124055388871654,"Mac","DR_vs_SD"
"3205","Phyhd13",-0.856895427931316,0.00128686466427993,"Mac","DREX_vs_EX"
"3206","Fpgs",1.62814420160986,0.00427774875372757,"Mac","DREX_vs_EX"
"3207","Prr5l",1.32579078307737,0.00960568794027648,"Mac","DREX_vs_EX"
"3208","Trp53inp2",-1.92028302396417,0.00685983218952528,"Mac","DREX_vs_EX"
"3209","Cnbd24",-1.34922359054873,0.00818572576102968,"Mac","DREX_vs_EX"
"3210","Edem1",-0.523471466856232,0.00531880822949866,"Mac","DREX_vs_EX"
"3211","Sec132",1.13031984476809,0.000154403440679654,"Mac","DREX_vs_EX"
"3212","Rdh13",1.10819080522297,0.00858589926301529,"Mac","DREX_vs_EX"
"3213","Eps8l17",1.64307386741084,0.000308083003820207,"Mac","DREX_vs_EX"
"3214","Eri11",-1.3824291338155,0.000810203607917492,"Mac","DREX_vs_EX"
"3215","Glg1",-0.918117174253326,0.00345815532561073,"Mac","DREX_vs_EX"
"3216","Nbeal21",0.845472881339794,0.00312725649491612,"Mac","DREX_vs_EX"
"3217","Micu11",-0.76576110337419,0.00608312742263941,"Mac","DREX_vs_EX"
"3218","Adamts141",2.32901807796115,0.00695213891714648,"Mac","DREX_vs_EX"
"3219","Camk2b",2.94671997270908,0.00213700364689722,"Mac","DREX_vs_EX"
"3220","Rhbdf1",1.03833079542391,0.0030141070324727,"Mac","DREX_vs_EX"
"3221","Per16",-0.952733217258399,0.000304098893165802,"Mac","DREX_vs_EX"
"3222","Cxcl16",1.03665233102094,0.0095024732229403,"Mac","DREX_vs_EX"
"3223","Auh",-0.619788033444269,0.00517862028194552,"Mac","DREX_vs_EX"
"3224","Zfp367",-1.279252324474,0.00515152727103314,"Mac","DREX_vs_EX"
"3225","Ptp4a3",1.02241487532587,0.00204806998215753,"Mac","DREX_vs_EX"
"3226","Cdip1",0.913856712569989,0.00831376961671304,"Mac","DREX_vs_EX"
"3227","Ankhd1",0.844900740711901,0.00475281848450095,"Mac","DREX_vs_EX"
"3228","Flna2",0.427094099362522,0.00339784403813289,"Mac","DREX_vs_EX"
"3229","Ikbke1",-1.63067930952515,2.00403856960558e-05,"Mac","DREX_vs_HFD"
"3230","Atf31",-0.889053204948389,0.00585816379974802,"Mac","DREX_vs_HFD"
"3231","Phyhd14",-0.734017826573585,0.00687625269890428,"Mac","DREX_vs_HFD"
"3232","Nek6",0.944967464934335,0.00912670143420023,"Mac","DREX_vs_HFD"
"3233","Clp1",-2.0001054782449,0.00145396514556498,"Mac","DREX_vs_HFD"
"3234","Serf24",-0.799596338181604,0.00489322739500478,"Mac","DREX_vs_HFD"
"3235","Elf2",-0.633336400095941,0.00700225506150994,"Mac","DREX_vs_HFD"
"3236","Thbs36",-1.80967706995258,0.00917533821015541,"Mac","DREX_vs_HFD"
"3237","Tgfbr1",0.994491910958578,0.00817049573420649,"Mac","DREX_vs_HFD"
"3238","Smpdl3b",1.53889431782764,0.00244351461557423,"Mac","DREX_vs_HFD"
"3239","Tas1r3",-2.63251560184438,0.0099795215154164,"Mac","DREX_vs_HFD"
"3240","Pusl1",1.84260708657872,0.00407648784606054,"Mac","DREX_vs_HFD"
"3241","Coq2",1.16556553904579,0.00547219096374414,"Mac","DREX_vs_HFD"
"3242","Pilra1",1.78984616040521,6.22012074911475e-05,"Mac","DREX_vs_HFD"
"3243","Lfng",-0.713173385562351,0.00333857297589036,"Mac","DREX_vs_HFD"
"3244","Bud31",-1.46579883703601,0.00014063476170429,"Mac","DREX_vs_HFD"
"3245","Gimap41",-1.9110830555153,0.00808798882021133,"Mac","DREX_vs_HFD"
"3246","Srgap34",1.51319684101236,0.00785786523993256,"Mac","DREX_vs_HFD"
"3247","Tnnt1",2.64798093097009,0.00584073545875678,"Mac","DREX_vs_HFD"
"3248","Dmpk1",1.54246746655298,0.00652284895018697,"Mac","DREX_vs_HFD"
"3249","Kcnn41",-1.27153775236208,0.00951360027046061,"Mac","DREX_vs_HFD"
"3250","Zfp7101",0.758862715726005,0.00275626848531784,"Mac","DREX_vs_HFD"
"3251","Lat1",-1.72688887192133,0.00575454281742783,"Mac","DREX_vs_HFD"
"3252","Sept12",-1.65201599450136,0.00982873409852664,"Mac","DREX_vs_HFD"
"3253","Fbrs",-0.595601117641893,0.00301857835255569,"Mac","DREX_vs_HFD"
"3254","Tcim2",1.53567141166346,0.00703702304959755,"Mac","DREX_vs_HFD"
"3255","Arhgap10",-0.723506407661197,0.00218235304693497,"Mac","DREX_vs_HFD"
"3256","Zswim4",-0.897482966731683,0.00533636903685531,"Mac","DREX_vs_HFD"
"3257","Glg11",-0.876527357069619,0.00596241064167032,"Mac","DREX_vs_HFD"
"3258","Gas8",-1.29644672106703,0.00425427405489973,"Mac","DREX_vs_HFD"
"3259","Cd276",2.45704765442846,0.00426920127814094,"Mac","DREX_vs_HFD"
"3260","Zwilch",-2.53979000659854,0.00463966084008065,"Mac","DREX_vs_HFD"
"3261","Ankdd1a1",-2.90987018266727,0.00144002474945195,"Mac","DREX_vs_HFD"
"3262","Med16",0.995388586206119,0.00918476755409918,"Mac","DREX_vs_HFD"
"3263","Dusp63",0.453352986487521,0.00766224970918847,"Mac","DREX_vs_HFD"
"3264","Mdm2",-0.669149272017714,0.0042071510574141,"Mac","DREX_vs_HFD"
"3265","Vamp21",-0.551004346078283,0.00968990550358571,"Mac","DREX_vs_HFD"
"3266","Zmynd15",-1.1194480095736,0.00491045752697805,"Mac","DREX_vs_HFD"
"3267","Ssh2",0.825550519301352,0.00768448120715138,"Mac","DREX_vs_HFD"
"3268","Ccdc43",-1.0870307918627,0.00603395786685279,"Mac","DREX_vs_HFD"
"3269","Cmpk2",2.853443452301,0.0083089476698734,"Mac","DREX_vs_HFD"
"3270","Cmah",0.792482948890418,0.00398992991851389,"Mac","DREX_vs_HFD"
"3271","Thrb1",3.9075087377666,0.000978195571011232,"Mac","DREX_vs_HFD"
"3272","Trac",-3.09780122215904,0.00447237133859269,"Mac","DREX_vs_HFD"
"3273","Ptp4a31",0.868859970393103,0.00938017303957983,"Mac","DREX_vs_HFD"
"3274","Fam83h",2.78257165891105,0.00745050718748835,"Mac","DREX_vs_HFD"
"3275","Pphln12",-0.790688503896175,0.00946616378195913,"Mac","DREX_vs_HFD"
"3276","Rhbdl1",-1.17897967235068,0.00601912859618507,"Mac","DREX_vs_HFD"
"3277","H2-Q7",-1.56428747618648,0.00233386719626037,"Mac","DREX_vs_HFD"
"3278","Sra12",1.24974404406687,0.00437696096911735,"Mac","DREX_vs_HFD"
"3279","Ch25h1",3.83371057224783,0.00461814061667625,"Mac","DREX_vs_HFD"
"3280","Oga",-0.78156834496885,0.00311516158755857,"Mac","DREX_vs_HFD"
"3281","Rbm3",-0.803270532212499,0.00906528725379255,"Mac","DREX_vs_HFD"
"3282","Ftsj1",1.85828611501445,0.00725431728922835,"Mac","DREX_vs_HFD"
"3283","Cul4b",1.50511493992183,0.0077462573304897,"Mac","DREX_vs_HFD"
"3284","Pecr",2.21684865367656,0.00944451539607572,"Mac","DREX_vs_SD"
"3285","Glb1l",1.12022573933384,0.0028797605872775,"Mac","DREX_vs_SD"
"3286","Traf3ip1",1.20732337267714,0.0088596783208805,"Mac","DREX_vs_SD"
"3287","Fcgr2b",-0.464323467588848,0.00658439103740796,"Mac","DREX_vs_SD"
"3288","Slamf7",-0.898311700013763,0.003303067902598,"Mac","DREX_vs_SD"
"3289","Nvl",1.04337136927097,0.00314194266160052,"Mac","DREX_vs_SD"
"3290","Disp11",3.0552920789138,0.00961683394838132,"Mac","DREX_vs_SD"
"3291","Fpgs1",1.59317068241576,0.00744524766515083,"Mac","DREX_vs_SD"
"3292","Sh2d3c",1.36375742078133,0.00949682848381802,"Mac","DREX_vs_SD"
"3293","Ppig1",1.98338125952664,0.00528767823403029,"Mac","DREX_vs_SD"
"3294","Slc25a121",1.36642201339881,0.00260679206553115,"Mac","DREX_vs_SD"
"3295","Tnks1bp11",1.58466044817365,0.000908328066654694,"Mac","DREX_vs_SD"
"3296","Rapsn1",2.84780818143642,0.00952615523531939,"Mac","DREX_vs_SD"
"3297","Ckap51",1.0986875254582,0.00913243384355211,"Mac","DREX_vs_SD"
"3298","Fam98b",1.61177367228342,0.00666096708164901,"Mac","DREX_vs_SD"
"3299","Cnbd25",-1.39184537516916,0.00781342822572417,"Mac","DREX_vs_SD"
"3300","Rnf114",1.10024312148001,0.00996752420200065,"Mac","DREX_vs_SD"
"3301","Rae11",1.19518196314486,0.00283877906131508,"Mac","DREX_vs_SD"
"3302","Alg51",1.78338519190313,0.00467381477103673,"Mac","DREX_vs_SD"
"3303","Fcrls",-0.523116549816043,0.00186216326706875,"Mac","DREX_vs_SD"
"3304","Csf11",2.9633713701651,0.00943799429536207,"Mac","DREX_vs_SD"
"3305","Trmt13",1.17908182560134,0.0011964569366096,"Mac","DREX_vs_SD"
"3306","Prss12",4.01501300576441,0.00537122078020788,"Mac","DREX_vs_SD"
"3307","Eps15",-0.444657617874996,0.00803620752389509,"Mac","DREX_vs_SD"
"3308","Foxd2",3.70287100428977,0.00451437122793945,"Mac","DREX_vs_SD"
"3309","Ctnnbip1",2.51973264701516,0.00927835278098259,"Mac","DREX_vs_SD"
"3310","Phf13",2.15884460036041,0.00766419881509206,"Mac","DREX_vs_SD"
"3311","Eif2b41",1.50484344966286,0.00936922607368604,"Mac","DREX_vs_SD"
"3312","Lias",1.78661564679496,0.00971821605415196,"Mac","DREX_vs_SD"
"3313","Usp461",3.70362678030924,0.00644882936806784,"Mac","DREX_vs_SD"
"3314","Acads1",1.07223596883536,0.00538528503769684,"Mac","DREX_vs_SD"
"3315","Rnft2",3.45053066742776,0.0076438030833565,"Mac","DREX_vs_SD"
"3316","Camkk21",0.986128181619279,0.000414061824728208,"Mac","DREX_vs_SD"
"3317","Fbxl181",1.87579874843435,0.00671513873957074,"Mac","DREX_vs_SD"
"3318","Pdk41",3.36983385770728,0.00987405971687261,"Mac","DREX_vs_SD"
"3319","Cav21",1.82195587343024,0.00372301111074701,"Mac","DREX_vs_SD"
"3320","Cav11",1.67507223683455,0.00442226857393603,"Mac","DREX_vs_SD"
"3321","Arf5",-0.746274131570131,0.00690599453539131,"Mac","DREX_vs_SD"
